date,transaction,injured,year,team,player,type,length,is_retroactive,date_retroactive
2021-02-17,Boston Red Sox placed C Kevin Plawecki on the 10-day injured list.,TRUE,2021,Boston Red Sox,Kevin Plawecki,placed,10,FALSE,NA
2021-02-17,Tampa Bay Rays placed LHP Jalen Beeks on the 60-day injured list.,TRUE,2021,Tampa Bay Rays,Jalen Beeks,placed,60,FALSE,NA
2021-02-17,Pittsburgh Pirates placed RHP Jose Soriano on the 60-day injured list.,TRUE,2021,Pittsburgh Pirates,Jose Morban,placed,60,FALSE,NA
2021-02-17,San Francisco Giants placed RHP John Brebbia on the 60-day injured list.,TRUE,2021,San Francisco Giants,John Brebbia,placed,60,FALSE,NA
2021-02-17,Miami Marlins placed RHP Jeff Brigham on the 60-day injured list.,TRUE,2021,Miami Marlins,Jeff Brigham,placed,60,FALSE,NA
2021-02-17,Philadelphia Phillies placed RHP Seranthony Dominguez on the 60-day injured list.,TRUE,2021,Philadelphia Phillies,Seranthony Dominguez,placed,60,FALSE,NA
2021-02-17,Chicago Cubs placed LHP Kyle Ryan on the 10-day injured list.,TRUE,2021,Chicago Cubs,Kyle Ryan,placed,10,FALSE,NA
2021-02-17,Tampa Bay Rays placed LHP Colin Poche on the 60-day injured list.,TRUE,2021,Tampa Bay Rays,Colin Poche,placed,60,FALSE,NA
2021-02-18,San Diego Padres placed RHP Mike Clevinger on the 60-day injured list.,TRUE,2021,San Diego Padres,Mike Clevinger,placed,60,FALSE,NA
2021-02-18,Seattle Mariners placed RHP Andres Munoz on the 60-day injured list.,TRUE,2021,Seattle Mariners,Andres Munoz,placed,60,FALSE,NA
2021-02-18,Boston Red Sox placed LHP Chris Sale on the 60-day injured list.,TRUE,2021,Boston Red Sox,Chris Sale,placed,60,FALSE,NA
2021-02-18,Oakland Athletics placed RHP Frankie Montas on the 10-day injured list.,TRUE,2021,Oakland Athletics,Frankie Montas,placed,10,FALSE,NA
2021-02-18,San Diego Padres placed RHP Trey Wingenter on the 60-day injured list.,TRUE,2021,San Diego Padres,Trey Wingenter,placed,60,FALSE,NA
2021-02-19,Los Angeles Dodgers placed LHP Caleb Ferguson on the 60-day injured list.,TRUE,2021,Los Angeles Dodgers,Caleb Ferguson,placed,60,FALSE,NA
2021-02-20,New York Mets placed RHP Noah Syndergaard on the 60-day injured list.,TRUE,2021,New York Mets,Noah Syndergaard,placed,60,FALSE,NA
2021-02-21,Arizona Diamondbacks placed RHP Luis Frias on the 10-day injured list.,TRUE,2021,Arizona Diamondbacks,Luis Urias,placed,10,FALSE,NA
2021-02-22,Tampa Bay Rays placed RHP Yonny Chirinos on the 60-day injured list.,TRUE,2021,Tampa Bay Rays,Yonny Chirinos,placed,60,FALSE,NA
2021-02-22,Tampa Bay Rays placed RHP Oliver Drake on the 60-day injured list.,TRUE,2021,Tampa Bay Rays,Oliver Drake,placed,60,FALSE,NA
2021-02-22,Boston Red Sox placed CF Franchy Cordero on the 10-day injured list.,TRUE,2021,Boston Red Sox,Franchy Cordero,placed,10,FALSE,NA
2021-02-22,New York Yankees placed RHP Luis Severino on the 60-day injured list.,TRUE,2021,New York Yankees,Luis Severino,placed,60,FALSE,NA
2021-02-24,Pittsburgh Pirates placed LHP Austin Davis on the 60-day injured list.,TRUE,2021,Pittsburgh Pirates,Austin Davis,placed,60,FALSE,NA
2021-02-26,Arizona Diamondbacks activated RHP Luis Frias from the 10-day injured list.,TRUE,2021,Arizona Diamondbacks,Luis Urias,activated,10,FALSE,NA
2021-02-26,San Francisco Giants placed RHP Tyler Beede on the 60-day injured list.,TRUE,2021,San Francisco Giants,Tyler Beede,placed,60,FALSE,NA
2021-02-27,Houston Astros placed RHP Justin Verlander on the 60-day injured list.,TRUE,2021,Houston Astros,Justin Verlander,placed,60,FALSE,NA
2021-02-28,Chicago Cubs activated LHP Kyle Ryan from the 10-day injured list.,TRUE,2021,Chicago Cubs,Kyle Ryan,activated,10,FALSE,NA
2021-02-28,Toronto Blue Jays placed RHP Patrick Murphy on the 60-day injured list.,TRUE,2021,Toronto Blue Jays,Dick Murphy,placed,60,FALSE,NA
2021-03-06,San Diego Padres placed LHP Jose Castillo on the 60-day injured list.,TRUE,2021,San Diego Padres,Jose Castillo,placed,60,FALSE,NA
2021-03-07,Boston Red Sox activated C Kevin Plawecki from the 10-day injured list.,TRUE,2021,Boston Red Sox,Kevin Plawecki,activated,10,FALSE,NA
2021-03-08,Milwaukee Brewers placed 2B Tim Lopes on the 60-day injured list.,TRUE,2021,Milwaukee Brewers,Tim Lopes,placed,60,FALSE,NA
2021-03-08,Houston Astros placed RHP Pedro Baez on the 10-day injured list.,TRUE,2021,Houston Astros,Pedro Baez,placed,10,FALSE,NA
2021-03-10,Cincinnati Reds placed 1B Joey Votto on the 10-day injured list.,TRUE,2021,Cincinnati Reds,Joey Votto,placed,10,FALSE,NA
2021-03-12,Pittsburgh Pirates placed RHP Blake Cederlind on the 60-day injured list.,TRUE,2021,Pittsburgh Pirates,Ed Blake,placed,60,FALSE,NA
2021-03-15,Oakland Athletics activated RHP Frankie Montas from the 10-day injured list.,TRUE,2021,Oakland Athletics,Frankie Montas,activated,10,FALSE,NA
2021-03-16,Milwaukee Brewers placed 2B Mark Mathias on the 60-day injured list.,TRUE,2021,Milwaukee Brewers,Carl Mathias,placed,60,FALSE,NA
2021-03-16,Baltimore Orioles placed RHP Hunter Harvey on the 60-day injured list.,TRUE,2021,Baltimore Orioles,Hunter Harvey,placed,60,FALSE,NA
2021-03-18,San Francisco Giants placed RHP Dedniel Nunez on the 60-day injured list.,TRUE,2021,San Francisco Giants,Ed Nunez,placed,60,FALSE,NA
2021-03-19,Detroit Tigers placed RHP Spencer Turnbull on the 10-day injured list.,TRUE,2021,Detroit Tigers,Spencer Turnbull,placed,10,FALSE,NA
2021-03-20,Colorado Rockies placed RHP Peter Lambert on the 60-day injured list.,TRUE,2021,Colorado Rockies,Peter Lambert,placed,60,FALSE,NA
2021-03-21,Chicago White Sox placed RHP Jimmy Cordero on the 60-day injured list.,TRUE,2021,Chicago White Sox,Jimmy Cordero,placed,60,FALSE,NA
2021-03-23,Chicago Cubs placed RHP Tyson Miller on the 10-day injured list.,TRUE,2021,Chicago Cubs,Ox Miller,placed,10,FALSE,NA
2021-03-25,Los Angeles Dodgers placed RHP Tommy Kahnle on the 60-day injured list.,TRUE,2021,Los Angeles Dodgers,Tommy Kahnle,placed,60,FALSE,NA
2021-03-26,Tampa Bay Rays placed RHP Nick Anderson on the 60-day injured list.,TRUE,2021,Tampa Bay Rays,Nick Anderson,placed,60,FALSE,NA
2021-03-26,Baltimore Orioles placed 1B Chris Davis on the 60-day injured list.,TRUE,2021,Baltimore Orioles,Chris Davis,placed,60,FALSE,NA
2021-03-26,Atlanta Braves placed RHP Touki Toussaint on the 60-day injured list.,TRUE,2021,Atlanta Braves,Touki Toussaint,placed,60,FALSE,NA
2021-03-27,New York Yankees placed RHP Clarke Schmidt on the 60-day injured list.,TRUE,2021,New York Yankees,Cap Clark,placed,60,FALSE,NA
2021-03-27,Colorado Rockies placed RHP Scott Oberg on the 60-day injured list.,TRUE,2021,Colorado Rockies,Scott Oberg,placed,60,FALSE,NA
2021-03-27,Cleveland Indians placed RHP Cam Hill on the 60-day injured list.,TRUE,2021,Cleveland Indians,Al Hall,placed,60,FALSE,NA
2021-03-29,Cincinnati Reds placed RHP Brandon Bailey on the 60-day injured list.,TRUE,2021,Cincinnati Reds,Brandon Backe,placed,60,FALSE,NA
2021-03-29,Arizona Diamondbacks placed RHP Tyler Clippard on the 60-day injured list.,TRUE,2021,Arizona Diamondbacks,Tyler Clippard,placed,60,FALSE,NA
2021-03-29,Los Angeles Angels placed RHP Luke Bard on the 60-day injured list.,TRUE,2021,Los Angeles Angels,Luke Bard,placed,60,FALSE,NA
2021-03-30,Minnesota Twins placed RHP Edwar Colina on the 10-day injured list.,TRUE,2021,Minnesota Twins,Red Witt,placed,10,FALSE,NA
2021-03-30,Boston Red Sox activated CF Franchy Cordero from the 10-day injured list.,TRUE,2021,Boston Red Sox,Franchy Cordero,activated,10,FALSE,NA
2021-03-30,Texas Rangers placed RHP Jonathan Hernandez on the 60-day injured list.,TRUE,2021,Texas Rangers,Jonathan Hernandez,placed,60,FALSE,NA
2021-03-30,Texas Rangers placed RHP Jose Leclerc on the 60-day injured list.,TRUE,2021,Texas Rangers,Jose Leclerc,placed,60,FALSE,NA
2021-03-31,"Kansas City Royals placed SS Adalberto Mondesi on the 10-day injured list retroactive to March 30, 2021.",TRUE,2021,Kansas City Royals,Adalberto Mondesi,placed,10,TRUE,2021-03-30
2021-03-31,Atlanta Braves placed RHP Mike Soroka on the 10-day injured list.,TRUE,2021,Atlanta Braves,Mike Soroka,placed,10,FALSE,NA
2021-03-31,"New York Yankees placed 3B Miguel Andujar on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,New York Yankees,Miguel Andujar,placed,10,TRUE,2021-03-29
2021-03-31,New York Yankees placed LHP Zack Britton on the 60-day injured list.,TRUE,2021,New York Yankees,Zack Britton,placed,60,FALSE,NA
2021-03-31,"New York Yankees placed 1B Luke Voit on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,New York Yankees,Luke Voit,placed,10,TRUE,2021-03-29
2021-03-31,"New York Yankees placed LHP Justin Wilson on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,New York Yankees,Justin Wilson,placed,10,TRUE,2021-03-29
2021-03-31,Los Angeles Angels placed 2B Franklin Barreto on the 60-day injured list.,TRUE,2021,Los Angeles Angels,Franklin Barreto,placed,60,FALSE,NA
2021-03-31,Los Angeles Angels placed RHP Felix Pena on the 10-day injured list.,TRUE,2021,Los Angeles Angels,Felix Pena,placed,10,FALSE,NA
2021-03-31,Seattle Mariners placed RHP Ken Giles on the 60-day injured list.,TRUE,2021,Seattle Mariners,Ken Giles,placed,60,FALSE,NA
2021-03-31,"Seattle Mariners placed CF Kyle Lewis on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,Seattle Mariners,Kyle Lewis,placed,10,TRUE,2021-03-29
2021-03-31,"Seattle Mariners placed 2B Shed Long Jr. on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,Seattle Mariners,Shed Long,placed,10,TRUE,2021-03-29
2021-04-01,"Milwaukee Brewers placed RHP Bobby Wahl on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,Milwaukee Brewers,Bobby Wahl,placed,10,TRUE,2021-03-29
2021-04-01,"Chicago Cubs placed RHP Jonathan Holder on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,Chicago Cubs,Jonathan Holder,placed,10,TRUE,2021-03-29
2021-04-01,"Chicago Cubs placed RHP Rowan Wick on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,Chicago Cubs,Rowan Wick,placed,10,TRUE,2021-03-29
2021-04-01,"Milwaukee Brewers placed RHP Justin Topa on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,Milwaukee Brewers,Red Witt,placed,10,TRUE,2021-03-29
2021-04-01,"Milwaukee Brewers placed C Jacob Nottingham on the 10-day injured list retroactive to March 31, 2021.",TRUE,2021,Milwaukee Brewers,Jacob Nottingham,placed,10,TRUE,2021-03-31
2021-04-01,"Milwaukee Brewers placed RF Derek Fisher on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,Milwaukee Brewers,Derek Fisher,placed,10,TRUE,2021-03-29
2021-04-01,"Chicago Cubs placed C Austin Romine on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,Chicago Cubs,Austin Romine,placed,10,TRUE,2021-03-29
2021-04-01,"Toronto Blue Jays placed RHP Thomas Hatch on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,Toronto Blue Jays,Lu Blue,placed,10,TRUE,2021-03-29
2021-04-01,"Toronto Blue Jays placed LHP Robbie Ray on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,Toronto Blue Jays,Robbie Ray,placed,10,TRUE,2021-03-29
2021-04-01,"Toronto Blue Jays placed OF George Springer on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,Toronto Blue Jays,George Springer,placed,10,TRUE,2021-03-29
2021-04-01,"Toronto Blue Jays placed RHP Kirby Yates on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,Toronto Blue Jays,Kirby Yates,placed,10,TRUE,2021-03-29
2021-04-01,Baltimore Orioles placed RF DJ Stewart on the 10-day injured list.,TRUE,2021,Baltimore Orioles,DJ Stewart,placed,10,FALSE,NA
2021-04-01,"Boston Red Sox placed RHP Ryan Brasier on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,Boston Red Sox,Ryan Brasier,placed,10,TRUE,2021-03-29
2021-04-01,"Colorado Rockies placed LHP Kyle Freeland on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,Colorado Rockies,Kyle Freeland,placed,10,TRUE,2021-03-29
2021-04-01,"Colorado Rockies placed 2B Brendan Rodgers on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,Colorado Rockies,Brendan Rodgers,placed,10,TRUE,2021-03-29
2021-04-01,"Boston Red Sox placed LHP Eduardo Rodriguez on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,Boston Red Sox,Eduardo Rodriguez,placed,10,TRUE,2021-03-29
2021-04-01,"Cincinnati Reds placed RHP Sonny Gray on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,Cincinnati Reds,Sonny Gray,placed,10,TRUE,2021-03-29
2021-04-01,"Cincinnati Reds placed RHP Michael Lorenzen on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,Cincinnati Reds,Michael Lorenzen,placed,10,TRUE,2021-03-29
2021-04-01,Cincinnati Reds activated 1B Joey Votto from the 10-day injured list.,TRUE,2021,Cincinnati Reds,Joey Votto,activated,10,FALSE,NA
2021-04-01,Pittsburgh Pirates placed LHP Steven Brault on the 60-day injured list.,TRUE,2021,Pittsburgh Pirates,Steven Brault,placed,60,FALSE,NA
2021-04-01,Pittsburgh Pirates placed RHP Kyle Crick on the 10-day injured list.,TRUE,2021,Pittsburgh Pirates,Kyle Crick,placed,10,FALSE,NA
2021-04-01,"Texas Rangers placed RHP Demarcus Evans on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,Texas Rangers,Na Evans,placed,10,TRUE,2021-03-29
2021-04-01,"Texas Rangers placed LHP Brock Burke on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,Texas Rangers,Brock Burke,placed,10,TRUE,2021-03-29
2021-04-01,"Texas Rangers placed LHP Brett Martin on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,Texas Rangers,Brett Martin,placed,10,TRUE,2021-03-29
2021-04-01,"Texas Rangers placed LHP Joely Rodriguez on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,Texas Rangers,Joely Rodriguez,placed,10,TRUE,2021-03-29
2021-04-01,"Texas Rangers placed LF Willie Calhoun on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,Texas Rangers,Willie Calhoun,placed,10,TRUE,2021-03-29
2021-04-01,"Texas Rangers placed LF Khris Davis on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,Texas Rangers,Khris Davis,placed,10,TRUE,2021-03-29
2021-04-01,"Oakland Athletics placed RHP Mike Fiers on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,Oakland Athletics,Mike Fiers,placed,10,TRUE,2021-03-29
2021-04-01,"Oakland Athletics placed RHP Trevor Rosenthal on the 10-day injured list retroactive to March 30, 2021.",TRUE,2021,Oakland Athletics,Trevor Rosenthal,placed,10,TRUE,2021-03-30
2021-04-01,"San Francisco Giants placed LHP Alex Wood on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,San Francisco Giants,Alex Wood,placed,10,TRUE,2021-03-29
2021-04-01,"Arizona Diamondbacks placed RHP Zac Gallen on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,Arizona Diamondbacks,Zac Gallen,placed,10,TRUE,2021-03-29
2021-04-01,"Arizona Diamondbacks placed RF Kole Calhoun on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,Arizona Diamondbacks,Kole Calhoun,placed,10,TRUE,2021-03-29
2021-04-01,"St. Louis Cardinals placed RHP Dakota Hudson on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,St. Louis Cardinals,Dakota Hudson,placed,10,TRUE,2021-03-29
2021-04-01,"St. Louis Cardinals placed LHP Kwang Hyun Kim on the 10-day injured list retroactive to March 31, 2021.",TRUE,2021,St. Louis Cardinals,Red Witt,placed,10,TRUE,2021-03-31
2021-04-01,Tampa Bay Rays placed RF Brett Phillips on the 10-day injured list.,TRUE,2021,Tampa Bay Rays,Brett Phillips,placed,10,FALSE,NA
2021-04-01,"Houston Astros placed RHP Josh James on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,Houston Astros,Josh James,placed,10,TRUE,2021-03-29
2021-04-01,"St. Louis Cardinals placed CF Harrison Bader on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,St. Louis Cardinals,Harrison Bader,placed,10,TRUE,2021-03-29
2021-04-01,"St. Louis Cardinals placed RHP Miles Mikolas on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,St. Louis Cardinals,Miles Mikolas,placed,10,TRUE,2021-03-29
2021-04-01,Tampa Bay Rays placed 1B Ji-Man Choi on the 10-day injured list.,TRUE,2021,Tampa Bay Rays,Ji Man Choi,placed,10,FALSE,NA
2021-04-01,"Miami Marlins placed RF Jesus Sanchez on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,Miami Marlins,Jesus Sanchez,placed,10,TRUE,2021-03-29
2021-04-01,"Houston Astros placed RHP Austin Pruitt on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,Houston Astros,Austin Pruitt,placed,10,TRUE,2021-03-29
2021-04-01,San Diego Padres placed RHP Austin Adams on the 10-day injured list.,TRUE,2021,San Diego Padres,Austin Adams,placed,10,FALSE,NA
2021-04-01,San Diego Padres placed RHP Michel Baez on the 60-day injured list.,TRUE,2021,San Diego Padres,Michel Baez,placed,60,FALSE,NA
2021-04-01,San Diego Padres placed LHP Matt Strahm on the 10-day injured list.,TRUE,2021,San Diego Padres,Matt Strahm,placed,10,FALSE,NA
2021-04-01,"Houston Astros placed LHP Framber Valdez on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,Houston Astros,Framber Valdez,placed,10,TRUE,2021-03-29
2021-04-01,San Diego Padres placed RHP Dan Altavilla on the 10-day injured list.,TRUE,2021,San Diego Padres,Dan Altavilla,placed,10,FALSE,NA
2021-04-01,San Diego Padres placed RHP Javy Guerra on the 10-day injured list.,TRUE,2021,San Diego Padres,Javy Guerra,placed,10,FALSE,NA
2021-04-01,San Diego Padres placed RHP Pierce Johnson on the 10-day injured list.,TRUE,2021,San Diego Padres,Pierce Johnson,placed,10,FALSE,NA
2021-04-01,San Diego Padres placed RHP Dinelson Lamet on the 10-day injured list.,TRUE,2021,San Diego Padres,Dinelson Lamet,placed,10,FALSE,NA
2021-04-01,San Diego Padres placed C Austin Nola on the 10-day injured list.,TRUE,2021,San Diego Padres,Austin Nola,placed,10,FALSE,NA
2021-04-01,New York Mets placed OF Jose Martinez on the 60-day injured list.,TRUE,2021,New York Mets,Jose Martinez,placed,60,FALSE,NA
2021-04-01,San Diego Padres placed RF Trent Grisham on the 10-day injured list.,TRUE,2021,San Diego Padres,Trent Grisham,placed,10,FALSE,NA
2021-04-01,"New York Mets placed RHP Carlos Carrasco on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,New York Mets,Carlos Carrasco,placed,10,TRUE,2021-03-29
2021-04-01,"New York Mets placed RHP Seth Lugo on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,New York Mets,Seth Lugo,placed,10,TRUE,2021-03-29
2021-04-01,"New York Mets placed RHP Drew Smith on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,New York Mets,Drew Smith,placed,10,TRUE,2021-03-29
2021-04-01,"Los Angeles Dodgers placed RHP Brusdar Graterol on the 60-day injured list retroactive to April 1, 2020.",TRUE,2021,Los Angeles Dodgers,Brusdar Graterol,placed,60,TRUE,2021-04-01
2021-04-01,"Los Angeles Dodgers placed RHP Joe Kelly on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,Los Angeles Dodgers,Joe Kelly,placed,10,TRUE,2021-03-29
2021-04-01,"Chicago White Sox placed CF Adam Engel on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,Chicago White Sox,Adam Engel,placed,10,TRUE,2021-03-29
2021-04-01,"Chicago White Sox placed LHP Jace Fry on the 10-day injured list retroactive to March 29, 2021.",TRUE,2021,Chicago White Sox,Jace Fry,placed,10,TRUE,2021-03-29
2021-04-01,"Chicago White Sox placed LF Eloy Jimenez on the 60-day injured list retroactive to March 29, 2021.",TRUE,2021,Chicago White Sox,Eloy Jimenez,placed,60,TRUE,2021-03-29
